Date,DJI,SP500,CAC40,NYSE,NASDAQ,FTSE,N225,SSE,SZ,SH,HSI
2015-01-21,17554.279296875,2032.1199951171875,4484.81982421875,10720.400390625,4667.419921875,6728.0,17280.48046875,3323.611083984375,11372.0517578125,3482.8798828125,24352.580078125
2015-01-22,17813.98046875,2063.14990234375,4552.7998046875,10859.349609375,4750.39990234375,6796.60009765625,17329.01953125,3343.343994140625,11471.08203125,3503.56005859375,24522.630859375
2015-01-23,17672.599609375,2051.820068359375,4640.68994140625,10788.330078125,4757.8798828125,6832.7998046875,17511.75,3351.763916015625,11436.162109375,3512.429931640625,24850.44921875
2015-01-26,17678.69921875,2057.090087890625,4675.1298828125,10847.150390625,4771.759765625,6852.39990234375,17468.51953125,3383.181884765625,11686.8388671875,3545.409912109375,24909.900390625
2015-01-27,17387.2109375,2029.550048828125,4624.2099609375,10781.830078125,4681.5,6811.60009765625,17768.30078125,3352.9599609375,11551.740234375,3513.669921875,24807.279296875
2015-01-28,17191.369140625,2002.1600341796875,4610.93994140625,10603.8603515625,4637.990234375,6825.89990234375,17795.73046875,3305.738037109375,11354.072265625,3464.06005859375,24861.810546875
2015-01-29,17416.849609375,2021.25,4631.43017578125,10691.6298828125,4683.41015625,6810.60009765625,17606.220703125,3262.304931640625,11248.9140625,3418.429931640625,24595.849609375
2015-01-30,17164.94921875,1994.989990234375,4604.25,10537.2197265625,4635.240234375,6749.39990234375,17674.390625,3210.363037109375,11150.5654296875,3363.8701171875,24507.05078125
2015-02-02,17361.0390625,2020.8499755859375,4627.669921875,10669.0302734375,4676.68994140625,6782.60009765625,17558.0390625,3128.300048828125,10963.0166015625,3277.590087890625,24484.740234375
2015-02-03,17666.400390625,2050.030029296875,4677.89990234375,10847.41015625,4727.740234375,6871.7998046875,17335.849609375,3204.906982421875,11209.0654296875,3358.080078125,24554.779296875
2015-02-04,17673.01953125,2041.510009765625,4696.2998046875,10775.0400390625,4716.7001953125,6860.0,17678.740234375,3174.1259765625,11116.4248046875,3325.72998046875,24679.759765625
2015-02-05,17884.880859375,2062.52001953125,4703.2998046875,10896.0595703125,4765.10009765625,6865.89990234375,17504.619140625,3136.531005859375,11065.4560546875,3286.18994140625,24765.490234375
2015-02-06,17824.2890625,2055.469970703125,4691.02978515625,10847.509765625,4744.39990234375,6853.39990234375,17648.5,3075.906982421875,10790.9794921875,3222.52001953125,24679.390625
2015-02-09,17729.2109375,2046.739990234375,4651.080078125,10826.58984375,4726.009765625,6837.2001953125,17711.9296875,3095.1240234375,10868.017578125,3242.7099609375,24521.0
2015-02-10,17868.759765625,2068.590087890625,4695.64990234375,10915.1396484375,4787.64013671875,6829.10009765625,17652.6796875,3141.593017578125,11136.4951171875,3291.489990234375,24528.099609375
2015-02-11,17862.140625,2068.530029296875,4679.3798828125,10889.0498046875,4801.18017578125,6818.2001953125,,3157.7041015625,11265.50390625,3308.3798828125,24315.01953125
2015-02-12,17972.380859375,2088.47998046875,4726.2001953125,10995.3095703125,4857.60986328125,6828.10009765625,17979.720703125,3173.416015625,11302.603515625,3324.8798828125,24422.150390625
2015-02-13,18019.349609375,2096.989990234375,4759.35986328125,11042.6904296875,4893.83984375,6873.5,17913.359375,3203.826904296875,11442.921875,3356.820068359375,24682.5390625
2015-02-16,,,4751.9501953125,,,6857.10009765625,18004.76953125,3222.363037109375,11595.1201171875,3376.280029296875,24726.529296875
2015-02-17,18047.580078125,2100.340087890625,4753.990234375,11054.4697265625,4899.27001953125,6898.10009765625,17987.08984375,3246.906005859375,11718.4287109375,3402.06005859375,24784.880859375
2015-02-18,18029.849609375,2099.679931640625,4799.02978515625,11064.08984375,4906.35986328125,6898.10009765625,18199.169921875,,,,24832.080078125
2015-02-19,17985.76953125,2097.449951171875,4833.27978515625,11038.259765625,4924.7001953125,6888.89990234375,18264.7890625,,,,
2015-02-20,18140.439453125,2110.300048828125,4830.89990234375,11108.669921875,4955.97021484375,6915.2001953125,18332.30078125,,,,
2015-02-23,18116.83984375,2109.659912109375,4862.2998046875,11074.580078125,4960.97021484375,6912.2001953125,18466.919921875,,,,24836.759765625
2015-02-24,18209.189453125,2115.47998046875,4886.43994140625,11122.1103515625,4968.1201171875,6949.60009765625,18603.48046875,,,,24750.0703125
2015-02-25,18224.5703125,2113.860107421875,4882.22021484375,11117.9296875,4967.14013671875,6935.39990234375,18585.19921875,3228.843017578125,11539.5712890625,3383.18994140625,24778.279296875
2015-02-26,18214.419921875,2110.739990234375,4910.6201171875,11082.099609375,4987.89013671875,6949.7001953125,18785.7890625,3298.35888671875,11750.6494140625,3456.199951171875,24902.060546875
2015-02-27,18132.69921875,2104.5,4951.47998046875,11062.7900390625,4963.52978515625,6946.7001953125,18797.939453125,3310.302978515625,11757.5478515625,3468.699951171875,24823.2890625
2015-03-02,18288.630859375,2117.389892578125,4917.31982421875,11102.8203125,5008.10009765625,6940.60009765625,18826.880859375,3336.284912109375,11883.88671875,3495.989990234375,24887.439453125
2015-03-03,18203.369140625,2107.780029296875,4869.25,11051.2197265625,4979.89990234375,6889.10009765625,18815.16015625,3263.052001953125,11526.0908203125,3419.139892578125,24702.779296875
2015-03-04,18096.900390625,2098.530029296875,4917.35009765625,11004.6796875,4967.14013671875,6919.2001953125,18703.599609375,3279.532958984375,11654.94921875,3436.3798828125,24465.380859375
2015-03-05,18135.720703125,2101.0400390625,4963.509765625,11014.259765625,4982.81005859375,6961.10009765625,18751.83984375,3248.47607421875,11566.259765625,3403.719970703125,24193.0390625
2015-03-06,17856.779296875,2071.260009765625,4964.35009765625,10842.169921875,4927.3701171875,6911.7998046875,18971.0,3241.18701171875,11392.2724609375,3396.050048828125,24164.0
2015-03-09,17995.720703125,2079.429931640625,4937.2001953125,10866.6201171875,4942.43994140625,6876.5,18790.55078125,3302.407958984375,11533.1015625,3460.3798828125,24123.05078125
2015-03-10,17662.939453125,2044.1600341796875,4881.9501953125,10678.41015625,4859.7900390625,6702.7998046875,18665.109375,3286.068115234375,11556.5205078125,3443.14990234375,23896.98046875
2015-03-11,17635.390625,2040.239990234375,4997.75,10678.759765625,4849.93994140625,6721.5,18723.51953125,3290.89990234375,11524.9609375,3448.219970703125,23717.970703125
2015-03-12,17895.220703125,2065.949951171875,4987.330078125,10820.8701171875,4893.2900390625,6761.10009765625,18991.109375,3349.322998046875,11635.458984375,3509.60009765625,23797.9609375
2015-03-13,17749.310546875,2053.39990234375,5010.4599609375,10751.01953125,4871.759765625,6740.60009765625,19254.25,3372.910888671875,11713.4794921875,3534.330078125,23823.2109375
2015-03-16,17977.419921875,2081.18994140625,5061.16015625,10881.1796875,4929.509765625,6804.10009765625,19246.060546875,3449.304931640625,12017.6357421875,3614.52001953125,23949.55078125
2015-03-17,17849.080078125,2074.280029296875,5028.93017578125,10862.4296875,4937.43017578125,6837.60009765625,19437.0,3502.846923828125,12169.3828125,3670.919921875,23901.490234375
2015-03-18,18076.189453125,2099.5,5033.419921875,11019.7197265625,4982.830078125,6945.2001953125,19544.48046875,3577.301025390625,12496.1005859375,3749.1201171875,24120.080078125
2015-03-19,17959.029296875,2089.27001953125,5037.18017578125,10931.3603515625,4992.3798828125,6962.2998046875,19476.560546875,3582.27099609375,12428.970703125,3754.320068359375,24468.890625
2015-03-20,18127.650390625,2108.10009765625,5087.490234375,11070.5302734375,5026.419921875,7022.5,19560.220703125,3617.318115234375,12544.3095703125,3791.110107421875,24375.240234375
2015-03-23,18116.0390625,2104.419921875,5054.52001953125,11070.8896484375,5010.97021484375,7037.7001953125,19754.359375,3687.72802734375,12780.177734375,3865.050048828125,24494.509765625
2015-03-24,18011.140625,2091.5,5088.27978515625,11019.75,4994.72998046875,7019.7001953125,19713.44921875,3691.409912109375,12801.056640625,3868.89990234375,24399.599609375
2015-03-25,17718.5390625,2061.050048828125,5020.990234375,10897.509765625,4876.52001953125,6991.0,19746.19921875,3660.72705078125,12756.95703125,3836.659912109375,24528.23046875
2015-03-26,17678.23046875,2056.14990234375,5006.35009765625,10865.150390625,4863.35986328125,6895.2998046875,19471.119140625,3682.094970703125,12712.837890625,3859.1298828125,24497.080078125
2015-03-27,17712.66015625,2061.02001953125,5034.06005859375,10875.1396484375,4891.22021484375,6855.0,19285.630859375,3691.095947265625,12874.275390625,3868.52001953125,24486.19921875
2015-03-30,17976.310546875,2086.239990234375,5083.52001953125,10989.16015625,4947.43994140625,6891.39990234375,19411.400390625,3786.568115234375,13193.1728515625,3968.830078125,24855.119140625
2015-03-31,17776.119140625,2067.889892578125,5033.64013671875,10899.1904296875,4900.8798828125,6773.0,19206.990234375,3747.89892578125,13160.5126953125,3928.239990234375,24900.890625
2015-04-01,17698.1796875,2059.68994140625,5062.22021484375,10891.6103515625,4880.22998046875,6809.5,19034.83984375,3810.2939453125,13394.580078125,3993.820068359375,25082.75
2015-04-02,17763.240234375,2066.9599609375,5074.14013671875,10953.16015625,4886.93994140625,6833.5,19312.7890625,3825.783935546875,13425.94921875,4010.050048828125,25275.640625
2015-04-03,,,,,,,19435.080078125,3863.928955078125,13494.4892578125,4050.090087890625,
2015-04-06,17880.849609375,2080.6201171875,,11033.1201171875,4917.31982421875,,19397.98046875,,,,
2015-04-07,17875.419921875,2076.330078125,5151.18994140625,11013.240234375,4910.22998046875,6961.7998046875,19640.5390625,3961.3779296875,13768.576171875,4152.509765625,
2015-04-08,17902.509765625,2081.89990234375,5136.85986328125,11032.990234375,4950.81982421875,6937.39990234375,19789.810546875,3994.81103515625,13841.564453125,4187.66015625,26236.859375
2015-04-09,17958.73046875,2091.179931640625,5208.9501953125,11065.3896484375,4974.56005859375,7015.39990234375,19937.720703125,3957.533935546875,13796.5751953125,4148.3701171875,26944.390625
2015-04-10,18057.650390625,2102.06005859375,5240.4599609375,11112.6796875,4995.97998046875,7089.7998046875,19907.630859375,4034.31005859375,14013.18359375,4227.93017578125,27272.390625
2015-04-13,17977.0390625,2092.429931640625,5254.1201171875,11056.759765625,4988.25,7064.2998046875,19905.4609375,4121.71484375,14149.3515625,4318.56005859375,28016.33984375
2015-04-14,18036.69921875,2095.840087890625,5218.06005859375,11108.0703125,4977.2900390625,7075.2998046875,19908.6796875,4135.56494140625,14042.3017578125,4332.72021484375,27561.490234375
2015-04-15,18112.609375,2106.6298828125,5254.35009765625,11171.0595703125,5011.02001953125,7096.7998046875,19869.759765625,4084.1630859375,13646.45703125,4278.580078125,27618.8203125
2015-04-16,18105.76953125,2104.989990234375,5224.490234375,11169.75,5007.7900390625,7060.5,19885.76953125,4194.8232421875,13967.6435546875,4394.64990234375,27739.7109375
2015-04-17,17826.30078125,2081.179931640625,5143.259765625,11058.4501953125,4931.81005859375,6994.60009765625,19652.880859375,4287.2958984375,14149.181640625,4492.080078125,27653.119140625
2015-04-20,18034.9296875,2100.39990234375,5187.58984375,11116.5703125,4994.60009765625,7052.10009765625,19634.490234375,4217.0771484375,13871.4443359375,4418.89990234375,27094.9296875
2015-04-21,17949.58984375,2097.2900390625,5192.64013671875,11100.3798828125,5014.10009765625,7062.89990234375,19909.08984375,4293.623046875,14438.837890625,4498.93017578125,27850.490234375
2015-04-22,18038.26953125,2107.9599609375,5211.08984375,11144.4501953125,5035.169921875,7028.2001953125,20133.900390625,4398.494140625,14748.96484375,4608.740234375,27933.849609375
2015-04-23,18058.689453125,2112.929931640625,5178.91015625,11191.48046875,5056.06005859375,7053.7001953125,20187.650390625,4414.5078125,14743.0546875,4625.56005859375,27827.69921875
2015-04-24,18080.140625,2117.68994140625,5201.4501953125,11192.9296875,5092.080078125,7070.7001953125,20020.0390625,4393.68603515625,14598.5361328125,4603.64990234375,28060.98046875
2015-04-27,18037.970703125,2108.919921875,5268.91015625,11167.3095703125,5060.25,7104.0,19983.3203125,4527.39599609375,14809.25390625,4744.08984375,28433.58984375
2015-04-28,18110.140625,2114.760009765625,5173.3798828125,11203.080078125,5055.419921875,7030.5,20058.94921875,4476.21484375,14707.0849609375,4690.6298828125,28442.75
2015-04-29,18035.529296875,2106.85009765625,5039.39013671875,11154.1103515625,5023.64013671875,6946.2998046875,,4476.6201171875,14871.783203125,4690.77978515625,28400.33984375
2015-04-30,17840.51953125,2085.510009765625,5046.490234375,11049.740234375,4941.419921875,6960.60009765625,19520.009765625,4441.65478515625,14818.4736328125,4653.830078125,28133.0
2015-05-01,18024.060546875,2108.2900390625,,11140.3603515625,5005.39013671875,6986.0,19531.630859375,,,,
2015-05-04,18070.400390625,2114.489990234375,5081.97021484375,11173.2802734375,5016.93017578125,,,4480.4638671875,14860.36328125,4694.5498046875,28123.8203125
2015-05-05,17928.19921875,2089.4599609375,4974.06982421875,11049.33984375,4939.330078125,6927.60009765625,,4298.7060546875,14232.9404296875,4503.740234375,27755.5390625
2015-05-06,17841.98046875,2080.14990234375,4981.58984375,11015.990234375,4919.64013671875,6933.7001953125,,4229.26611328125,14136.01171875,4430.75,27640.91015625
2015-05-07,17924.060546875,2088.0,4967.22021484375,11036.400390625,4945.5400390625,6887.0,19291.990234375,4112.2138671875,14114.572265625,4308.0498046875,27289.970703125
2015-05-08,18191.109375,2116.10009765625,5090.39013671875,11196.5,5003.5498046875,7046.7998046875,19379.189453125,4205.9169921875,14481.087890625,4406.31982421875,27577.33984375
2015-05-11,18105.169921875,2105.330078125,5027.8701171875,11140.740234375,4993.56982421875,7029.89990234375,19620.91015625,4333.583984375,14944.712890625,4539.89013671875,27718.19921875
2015-05-12,18068.23046875,2099.1201171875,4974.64990234375,11113.169921875,4976.18994140625,6933.7998046875,19624.83984375,4401.21923828125,15066.12109375,4610.68994140625,27407.1796875
2015-05-13,18060.490234375,2098.47998046875,4961.85986328125,11117.0,4981.68994140625,6949.60009765625,19764.720703125,4375.759765625,15172.919921875,4583.85009765625,27249.279296875
2015-05-14,18252.240234375,2121.10009765625,5029.31005859375,11207.330078125,5050.7998046875,6973.0,19570.240234375,4378.31103515625,15024.30078125,4586.330078125,27286.55078125
2015-05-15,18272.560546875,2122.72998046875,4993.81982421875,11228.349609375,5048.2900390625,6960.5,19732.919921875,4308.69091796875,14694.7861328125,4512.169921875,27822.279296875
2015-05-18,18298.880859375,2129.199951171875,5012.31005859375,11227.8896484375,5078.43994140625,6968.89990234375,19890.26953125,4283.4912109375,14672.4658203125,4485.0400390625,27591.25
2015-05-19,18312.390625,2127.830078125,5117.2998046875,11213.150390625,5070.02978515625,6995.10009765625,20026.380859375,4417.5517578125,15127.2099609375,4625.7900390625,27693.5390625
2015-05-20,18285.400390625,2125.85009765625,5133.2998046875,11210.240234375,5071.740234375,7007.2998046875,20196.560546875,4446.2880859375,15336.908203125,4655.56005859375,27585.05078125
2015-05-21,18285.740234375,2130.820068359375,5146.7001953125,11239.66015625,5090.7900390625,7013.5,20202.869140625,4529.421875,15872.3525390625,4742.56005859375,27523.720703125
2015-05-22,18232.01953125,2126.06005859375,5142.89013671875,11197.6904296875,5089.35986328125,7031.7001953125,20264.41015625,4657.59619140625,16045.6201171875,4877.43017578125,27992.830078125
2015-05-25,,,5117.169921875,,,,20413.76953125,4813.7978515625,16350.8759765625,5041.43994140625,
2015-05-26,18041.5390625,2104.199951171875,5083.5400390625,11065.3203125,5032.75,6949.0,20437.48046875,4910.89697265625,16903.28125,5143.0498046875,28249.859375
2015-05-27,18162.990234375,2123.47998046875,5182.52978515625,11143.349609375,5106.58984375,7033.2998046875,20472.580078125,4941.7138671875,16963.330078125,5175.5,28081.2109375
2015-05-28,18126.119140625,2120.7900390625,5137.830078125,11132.740234375,5097.97998046875,7040.89990234375,20551.4609375,4620.26611328125,15912.7724609375,4838.52978515625,27454.310546875
2015-05-29,18010.6796875,2107.389892578125,5007.89013671875,11056.2998046875,5070.02978515625,6984.39990234375,20563.150390625,4611.744140625,16100.26953125,4829.1298828125,27424.189453125
2015-06-01,18040.369140625,2111.72998046875,5025.2998046875,11061.6796875,5082.93017578125,6953.60009765625,20569.869140625,4828.73779296875,16917.33984375,5056.18994140625,27597.16015625
2015-06-02,18011.939453125,2109.60009765625,5004.4599609375,11080.8896484375,5076.52001953125,6928.2998046875,20543.189453125,4910.52685546875,17485.384765625,5141.6201171875,27466.720703125
2015-06-03,18076.26953125,2114.070068359375,5034.169921875,11107.9404296875,5099.22998046875,6950.5,20473.509765625,4909.97802734375,17538.3046875,5141.18017578125,27657.470703125
2015-06-04,17905.580078125,2095.840087890625,4987.1298828125,11000.3896484375,5059.1201171875,6859.2001953125,20488.189453125,4947.10205078125,17500.85546875,5180.259765625,27551.890625
2015-06-05,17849.4609375,2092.830078125,4920.740234375,10979.330078125,5068.4599609375,6804.60009765625,20460.900390625,5023.09619140625,17648.890625,5260.25,27260.16015625
2015-06-08,17766.55078125,2079.280029296875,4857.66015625,10917.8203125,5021.6298828125,6790.0,20457.189453125,5131.880859375,17452.115234375,5375.18017578125,27316.279296875
2015-06-09,17764.0390625,2080.14990234375,4850.22021484375,10915.6396484375,5013.8701171875,6753.7998046875,20096.30078125,5113.5341796875,17398.8046875,5356.009765625,26989.51953125
2015-06-10,18000.400390625,2105.199951171875,4934.91015625,11057.990234375,5076.68994140625,6830.2998046875,20046.359375,5106.0361328125,17677.37109375,5347.740234375,26687.640625
2015-06-11,18039.369140625,2108.860107421875,4971.3701171875,11080.509765625,5082.509765625,6846.7001953125,20382.970703125,5121.5927734375,17889.48828125,5363.9599609375,26907.849609375
2015-06-12,17898.83984375,2094.110107421875,4901.18994140625,11009.91015625,5051.10009765625,6784.89990234375,20407.080078125,5166.35009765625,18098.068359375,5410.85986328125,27280.5390625
2015-06-15,17791.169921875,2084.429931640625,4815.35986328125,10949.5400390625,5029.97021484375,6710.5,20387.7890625,5062.9931640625,17702.3515625,5302.77001953125,26861.810546875
2015-06-16,17904.48046875,2096.2900390625,4839.85986328125,10997.66015625,5055.5498046875,6710.10009765625,20257.939453125,4887.43212890625,17075.73828125,5118.5400390625,26566.69921875
2015-06-17,17935.740234375,2100.43994140625,4790.6201171875,11013.66015625,5064.8798828125,6680.60009765625,20219.26953125,4967.89794921875,17405.375,5203.27001953125,26753.7890625
2015-06-18,18115.83984375,2121.239990234375,4803.47998046875,11100.4697265625,5132.9501953125,6707.89990234375,19990.8203125,4785.35595703125,16734.65234375,5011.6201171875,26694.66015625
2015-06-19,18015.94921875,2109.989990234375,4815.3701171875,11038.9599609375,5117.0,6710.5,20174.240234375,4478.36376953125,15725.2939453125,4689.56005859375,26760.529296875
2015-06-22,18119.779296875,2122.85009765625,4998.60986328125,11129.6103515625,5153.97021484375,6825.7001953125,20428.189453125,,,,27080.849609375
2015-06-23,18144.0703125,2124.199951171875,5057.68017578125,11149.3603515625,5160.08984375,6834.89990234375,20809.419921875,4576.4921875,16045.810546875,4792.85986328125,27333.4609375
2015-06-24,17966.0703125,2108.580078125,5045.35009765625,11066.1396484375,5122.41015625,6844.7998046875,20868.029296875,4690.14990234375,16312.126953125,4912.22021484375,27404.970703125
2015-06-25,17890.359375,2102.31005859375,5041.7099609375,11035.73046875,5112.18994140625,6807.7998046875,20771.400390625,4527.77880859375,15692.2646484375,4742.3798828125,27145.75
2015-06-26,17946.6796875,2101.489990234375,5059.169921875,11040.3095703125,5080.509765625,6753.7001953125,20706.150390625,4192.873046875,14398.62890625,4391.91015625,26663.869140625
2015-06-29,17596.349609375,2057.639892578125,4869.81982421875,10790.330078125,4958.47021484375,6620.5,20109.94921875,4053.030029296875,13566.1171875,4245.47021484375,25966.98046875
2015-06-30,17619.509765625,2063.110107421875,4790.2001953125,10805.2001953125,4986.8701171875,6521.0,20235.73046875,4277.22216796875,14337.80859375,4479.89990234375,26250.029296875
2015-07-01,17757.91015625,2077.419921875,4883.18994140625,10858.990234375,5013.1201171875,6608.60009765625,20329.3203125,4053.699951171875,13650.6669921875,4245.66015625,
2015-07-02,17730.109375,2076.780029296875,4835.56005859375,10864.8203125,5009.2099609375,6630.5,20522.5,3912.76708984375,12924.0458984375,4098.080078125,26282.3203125
2015-07-03,,,4808.22021484375,,,6585.7998046875,20539.7890625,3686.9150390625,12245.9228515625,3861.590087890625,26064.109375
2015-07-06,17683.580078125,2068.760009765625,4711.5400390625,10782.6796875,4991.93994140625,6535.7001953125,20112.119140625,3775.912109375,12075.6337890625,3956.0,25236.279296875
2015-07-07,17776.91015625,2081.340087890625,4604.64013671875,10829.3203125,4997.4599609375,6432.2001953125,20376.58984375,3727.125,11375.4716796875,3905.93994140625,24975.310546875
2015-07-08,17515.419921875,2046.6800537109375,4639.02001953125,10636.7998046875,4909.759765625,6490.7001953125,19737.640625,3507.19189453125,11040.7666015625,3675.639892578125,23516.560546875
2015-07-09,17548.619140625,2051.31005859375,4757.22021484375,10689.509765625,4922.39990234375,6581.60009765625,19855.5,3709.330078125,11510.2109375,3887.31005859375,24392.7890625
2015-07-10,17760.41015625,2076.6201171875,4903.06982421875,10853.919921875,4997.7001953125,6673.39990234375,19779.830078125,3877.802978515625,12038.015625,4063.429931640625,24901.279296875
2015-07-13,17977.6796875,2099.60009765625,4998.10009765625,10944.849609375,5071.509765625,6738.0,20089.76953125,3970.387939453125,12614.0185546875,4159.77978515625,25224.009765625
2015-07-14,18053.580078125,2108.949951171875,5032.47021484375,10993.259765625,5104.89013671875,6753.7998046875,20385.330078125,3924.487060546875,12728.3671875,4111.759765625,25120.91015625
2015-07-15,18050.169921875,2107.39990234375,5047.240234375,10958.830078125,5098.93994140625,6753.7998046875,20463.330078125,3805.702880859375,12132.2841796875,3987.929931640625,25055.759765625
2015-07-16,18120.25,2124.2900390625,5121.5,11024.8701171875,5163.18017578125,6796.5,20600.119140625,3823.176025390625,12357.4716796875,4005.75,25162.779296875
2015-07-17,18086.44921875,2126.639892578125,5124.39013671875,10987.169921875,5210.14013671875,6775.10009765625,20650.919921875,3957.35205078125,13004.814453125,4146.02978515625,25415.26953125
2015-07-20,18100.41015625,2128.280029296875,5142.490234375,10969.490234375,5218.85986328125,6788.7001953125,,3992.110107421875,13202.2529296875,4182.64013671875,25404.810546875
2015-07-21,17919.2890625,2119.2099609375,5106.56982421875,10919.0,5208.1201171875,6769.10009765625,20841.970703125,4017.675048828125,13315.41015625,4209.509765625,25536.4296875
2015-07-22,17851.0390625,2114.14990234375,5082.56982421875,10899.8603515625,5171.77001953125,6667.2998046875,20593.669921875,4026.044921875,13416.3896484375,4218.31005859375,25282.619140625
2015-07-23,17731.919921875,2102.14990234375,5086.740234375,10840.73046875,5146.41015625,6655.0,20683.94921875,4123.9228515625,13754.376953125,4320.83984375,25398.849609375
2015-07-24,17568.529296875,2079.64990234375,5057.35986328125,10721.9501953125,5088.6298828125,6579.7998046875,20544.529296875,4070.907958984375,13518.3681640625,4265.33984375,25128.509765625
2015-07-27,17440.58984375,2067.639892578125,4927.60009765625,10656.6103515625,5039.77978515625,6505.10009765625,20350.099609375,3725.55810546875,12492.91015625,3903.4599609375,24351.9609375
2015-07-28,17630.26953125,2093.25,4977.31982421875,10790.1796875,5089.2099609375,6555.2998046875,20328.890625,3663.001953125,12316.6416015625,3836.989990234375,24503.939453125
2015-07-29,17751.390625,2108.570068359375,5017.43994140625,10883.91015625,5111.72998046875,6631.0,20302.91015625,3789.16796875,12822.9267578125,3969.3701171875,24619.44921875
2015-07-30,17745.98046875,2108.6298828125,5046.419921875,10881.75,5128.77978515625,6668.89990234375,20522.830078125,3705.76611328125,12395.78125,3882.030029296875,24497.98046875
2015-07-31,17689.859375,2103.840087890625,5082.60986328125,10882.2802734375,5128.27978515625,6696.2998046875,20585.240234375,3663.72607421875,12374.111328125,3838.070068359375,24636.279296875
2015-08-03,17598.19921875,2098.0400390625,5120.52001953125,10841.259765625,5115.3798828125,6688.60009765625,20548.109375,3622.905029296875,12161.443359375,3795.89990234375,24411.419921875
2015-08-04,17550.689453125,2093.320068359375,5112.14013671875,10824.7001953125,5105.5498046875,6686.60009765625,20520.359375,3756.544921875,12711.4169921875,3935.669921875,24406.119140625
2015-08-05,17540.470703125,2099.840087890625,5196.72998046875,10847.849609375,5139.93994140625,6752.39990234375,20614.060546875,3694.572998046875,12524.55078125,3870.719970703125,24514.16015625
2015-08-06,17419.75,2083.56005859375,5192.10986328125,10799.4404296875,5056.43994140625,6747.10009765625,20664.439453125,3661.5390625,12421.7109375,3836.1298828125,24375.279296875
2015-08-07,17373.380859375,2077.570068359375,5154.75,10763.150390625,5043.5400390625,6718.5,20724.560546875,3744.205078125,12752.9072265625,3922.68994140625,24552.470703125
2015-08-10,17615.169921875,2104.179931640625,5195.41015625,10906.0498046875,5101.7998046875,6736.2001953125,20808.689453125,3928.4150390625,13302.810546875,4115.72021484375,24521.119140625
2015-08-11,17402.83984375,2084.070068359375,5099.02978515625,10802.08984375,5036.7900390625,6664.5,20720.75,3927.907958984375,13322.9404296875,4115.240234375,24498.2109375
2015-08-12,17402.509765625,2086.050048828125,4925.43017578125,10779.4599609375,5044.39013671875,6571.2001953125,20392.76953125,3886.320068359375,13116.9521484375,4071.610107421875,23916.01953125
2015-08-13,17408.25,2083.389892578125,4986.85009765625,10745.3095703125,5033.56005859375,6568.2998046875,20595.55078125,3954.555908203125,13395.029296875,4143.08984375,24018.80078125
2015-08-14,17477.400390625,2091.5400390625,4956.47021484375,10782.240234375,5048.240234375,6550.7001953125,20519.44921875,3965.3349609375,13445.7197265625,4154.3798828125,23991.029296875
2015-08-17,17545.1796875,2102.43994140625,4984.830078125,10818.5703125,5091.7001953125,6550.2998046875,20620.259765625,3993.66796875,13573.748046875,4184.1298828125,23814.650390625
2015-08-18,17511.33984375,2096.919921875,4971.25,10792.7998046875,5059.35009765625,6526.2998046875,20554.470703125,3748.1640625,12683.71875,3927.030029296875,23474.970703125
2015-08-19,17348.73046875,2079.610107421875,4884.10009765625,10687.01953125,5019.0498046875,6403.5,20222.630859375,3794.10888671875,12960.5146484375,3974.989990234375,23167.849609375
2015-08-20,16990.689453125,2035.72998046875,4783.5498046875,10475.75,4877.490234375,6367.89990234375,20033.51953125,3664.291015625,12584.4384765625,3838.800048828125,22757.470703125
2015-08-21,16459.75,1970.8900146484375,4630.990234375,10195.6904296875,4706.0400390625,6187.7001953125,19435.830078125,3507.743896484375,11901.916015625,3674.719970703125,22409.619140625
2015-08-24,15871.349609375,1893.2099609375,4383.4599609375,9789.9404296875,4526.25,5898.89990234375,18540.6796875,3209.905029296875,10970.1669921875,3362.830078125,21251.5703125
2015-08-25,15666.4404296875,1867.6099853515625,4564.85986328125,9692.3896484375,4506.490234375,6081.2998046875,17806.69921875,2964.967041015625,10197.826171875,3106.330078125,21404.9609375
2015-08-26,16285.509765625,1940.510009765625,4501.0498046875,9979.669921875,4697.5400390625,5979.2001953125,18376.830078125,2927.2880859375,9899.6083984375,3066.639892578125,21080.390625
2015-08-27,16654.76953125,1987.6600341796875,4658.18017578125,10230.509765625,4812.7099609375,6192.0,18574.439453125,3083.591064453125,10254.2353515625,3230.409912109375,21838.5390625
2015-08-28,16643.009765625,1988.8699951171875,4675.1298828125,10242.0595703125,4828.31982421875,6247.89990234375,19136.3203125,3232.35009765625,10799.87890625,3386.179931640625,21612.390625
2015-08-31,16528.029296875,1972.1800537109375,4652.9501953125,10176.5,4776.509765625,,18890.48046875,3205.986083984375,10549.0419921875,3358.81005859375,21670.580078125
2015-09-01,16058.349609375,1913.8499755859375,4541.16015625,9874.669921875,4636.10009765625,6058.5,18165.689453125,3166.6240234375,10162.4052734375,3317.9599609375,21185.4296875
2015-09-02,16351.3798828125,1948.8599853515625,4554.919921875,10013.3603515625,4749.97998046875,6083.2998046875,18095.400390625,3160.1669921875,10054.6865234375,3311.429931640625,20934.939453125
2015-09-03,16374.759765625,1951.1300048828125,4653.7900390625,10049.2900390625,4733.5,6194.10009765625,18182.390625,,,,
